postcodes,latitude,longitude
PR9 8PF,53.6833,-2.9492800000000003
PR9 9SB,53.6833,-2.9492800000000003
PR9 9TA,53.6833,-2.9492800000000003
PR9 9XL,53.6833,-2.9492800000000003
RG1 1DX,51.4563,-0.9711
RG1 2AQ,51.4563,-0.9711
RG1 2BH,51.4563,-0.9711
RG1 2EG,51.4563,-0.9711
RG1 2LQ,51.4563,-0.9711
RG1 2QU,51.4563,-0.9711
RG1 2SE,51.4563,-0.9711
RG1 3HS,51.4563,-0.9711
RG1 3NU,51.4563,-0.9711
RG1 5BA,51.4563,-0.9711
RG1 5NL,51.4563,-0.9711
RG1 7LA,51.4563,-0.9711
RG1 7PX,51.4563,-0.9711
RG1 7QG,51.4563,-0.9711
RG1 7TN,51.4563,-0.9711
RG1 8DF,51.4563,-0.9711
RG10 9EH,51.4579,-0.8407
RG10 9QX,51.4579,-0.8407
RG10 9RL,51.4579,-0.8407
RG12 0TH,51.4007,-0.7635
RG12 0XQ,51.4007,-0.7635
RG12 1EN,51.4007,-0.7635
RG12 1LL,51.4007,-0.7635
RG12 1LS,51.4007,-0.7635
RG12 1RQ,51.4007,-0.7635
RG12 2NL,51.4007,-0.7635
RG12 7BN,51.4007,-0.7635
RG12 7RF,51.4007,-0.7635
RG12 7SS,51.4007,-0.7635
RG12 8UX,51.4007,-0.7635
RG12 9LP,51.4007,-0.7635
RG12 9SE,51.4007,-0.7635
RG12 9TZ,51.4007,-0.7635
RG14 1AS,51.4121,-1.3243833333333337
RG14 1DJ,51.4121,-1.3243833333333337
RG14 1NB,51.4121,-1.3243833333333337
RG14 2BP,51.4121,-1.3243833333333337
RG14 2BX,51.4121,-1.3243833333333337
RG14 5AB,51.4121,-1.3243833333333337
RG14 6AE,51.4121,-1.3243833333333337
RG14 6NT,51.4121,-1.3243833333333337
RG14 7HB,51.4121,-1.3243833333333337
RG14 7HU,51.4121,-1.3243833333333337
RG17 0DN,51.4324,-1.4887058823529409
RG17 0DX,51.4324,-1.4887058823529409
RG17 0EP,51.4324,-1.4887058823529409
RG17 0NE,51.4324,-1.4887058823529409
RG17 7DB,51.4324,-1.4887058823529409
RG17 7TZ,51.4324,-1.4887058823529409
RG17 8XL,51.4324,-1.4887058823529409
RG18 3EU,51.4243,-1.2447111111111109
RG18 4LQ,51.4243,-1.2447111111111109
RG18 4NU,51.4243,-1.2447111111111109
RG19 3HN,51.3902,-1.2557
RG19 3HP,51.3902,-1.2557
RG19 3HX,51.3902,-1.2557
RG19 4JF,51.3902,-1.2557
RG19 4YA,51.3902,-1.2557
RG2 0EG,51.4014,-0.94632
RG2 0HB,51.4014,-0.94632
RG2 0SJ,51.4014,-0.94632
RG2 6UE,51.4014,-0.94632
RG2 6UG,51.4014,-0.94632
RG2 8EX,51.4014,-0.94632
RG2 8HA,51.4014,-0.94632
RG2 8LQ,51.4014,-0.94632
RG2 9EE,51.4014,-0.94632
RG2 9PQ,51.4014,-0.94632
RG20 8UR,51.3151,-1.3471355555555549
RG21 3AX,51.2625,-1.0871
RG21 3NY,51.2625,-1.0871
RG21 4YY,51.2625,-1.0871
RG21 5SG,51.2625,-1.0871
RG21 7AW,51.2625,-1.0871
RG21 7BE,51.2625,-1.0871
RG21 7DW,51.2625,-1.0871
RG21 7LG,51.2625,-1.0871
RG21 8BJ,51.2625,-1.0871
RG22 4AQ,51.2487,-1.1244
RG22 4DH,51.2487,-1.1244
RG22 4TT,51.2487,-1.1244
RG22 4TW,51.2487,-1.1244
RG22 5BW,51.2487,-1.1244
RG22 5DZ,51.2487,-1.1244
RG22 5NZ,51.2487,-1.1244
RG22 6DJ,51.2487,-1.1244
RG22 6HN,51.2487,-1.1244
RG22 6JW,51.2487,-1.1244
RG22 6PE,51.2487,-1.1244
RG24 0BQ,51.2971,-1.08155
RG24 7HR,51.2971,-1.08155
RG24 8BE,51.2971,-1.08155
RG24 8TW,51.2971,-1.08155
RG24 9DR,51.2971,-1.08155
RG24 9RD,51.2971,-1.08155
RG25 3HR,51.2091,-1.1128086956521737
RG25 3LE,51.2091,-1.1128086956521737
RG26 3JE,51.3374,-1.1592062499999998
RG26 4EU,51.3374,-1.1592062499999998
RG26 4HD,51.3374,-1.1592062499999998
RG26 5LZ,51.3374,-1.1592062499999998
RG27 0EZ,51.2859,-0.9510791666666664
RG27 9DY,51.2859,-0.9510791666666664
RG27 9JE,51.2859,-0.9510791666666664
RG28 7AE,51.2346,-1.3301166666666668
RG28 7AH,51.2346,-1.3301166666666668
RG29 1EX,51.2577,-0.952
RG29 1HW,51.2577,-0.952
RG30 1AS,51.4515,-1.0141
RG30 1AW,51.4515,-1.0141
RG30 2EU,51.4515,-1.0141
RG30 2HB,51.4515,-1.0141
RG30 4DG,51.4515,-1.0141
RG30 4EL,51.4515,-1.0141
RG30 4RN,51.4515,-1.0141
RG30 6WR,51.4515,-1.0141
RG31 5AR,51.4565,-1.046266666666667
RG31 5AX,51.4565,-1.046266666666667
RG31 6FA,51.4565,-1.046266666666667
RG31 6PR,51.4565,-1.046266666666667
RG31 7SA,51.4565,-1.046266666666667
RG4 5BB,51.4712,-0.9508272727272726
RG4 6DH,51.4712,-0.9508272727272726
RG4 8AU,51.4712,-0.9508272727272726
RG4 8AY,51.4712,-0.9508272727272726
RG4 8EB,51.4712,-0.9508272727272726
RG4 8RZ,51.4712,-0.9508272727272726
RG4 9SL,51.4712,-0.9508272727272726
RG40 1AL,51.4112,-0.8464666666666667
RG40 1BB,51.4112,-0.8464666666666667
RG40 1PH,51.4112,-0.8464666666666667
RG40 1YD,51.4112,-0.8464666666666667
RG40 2LD,51.4112,-0.8464666666666667
RG40 2NS,51.4112,-0.8464666666666667
RG40 3RD,51.4112,-0.8464666666666667
RG41 2RU,51.3981,-0.8813
RG41 2XP,51.3981,-0.8813
RG41 3SW,51.3981,-0.8813
RG41 5AR,51.3981,-0.8813
RG42 1NB,51.4421,-0.7580857142857143
RG42 1UD,51.4421,-0.7580857142857143
RG42 3JP,51.4421,-0.7580857142857143
RG42 4JF,51.4421,-0.7580857142857143
RG45 6QX,51.3703,-0.7922
RG45 7AF,51.3703,-0.7922
RG45 7AZ,51.3703,-0.7922
RG5 3JW,51.45,-0.8833
RG5 4EW,51.45,-0.8833
RG5 4JA,51.45,-0.8833
RG5 4UL,51.45,-0.8833
RG6 3HE,51.4396,-0.9292
RG6 5HJ,51.4396,-0.9292
RG6 5TT,51.4396,-0.9292
RG6 7JB,51.4396,-0.9292
RG6 7JD,51.4396,-0.9292
RG7 3EG,51.3498,-1.0685638888888889
RG7 3EN,51.3498,-1.0685638888888889
RG7 3HF,51.3498,-1.0685638888888889
RG7 3JB,51.3498,-1.0685638888888889
RG7 5AN,51.3498,-1.0685638888888889
RG7 6QS,51.3498,-1.0685638888888889
RG8 0BG,51.5232,-1.1104555555555558
RG8 0QX,51.5232,-1.1104555555555558
RG8 0SE,51.5232,-1.1104555555555558
RG8 7AG,51.5232,-1.1104555555555558
RG8 7JE,51.5232,-1.1104555555555558
RG9 1DR,51.6135,-0.9210371428571428
RG9 2BA,51.6135,-0.9210371428571428
RG9 4HA,51.6135,-0.9210371428571428
RH1 1NN,51.245,-0.1439625
RH1 1QH,51.245,-0.1439625
RH1 1RH,51.245,-0.1439625
RH1 1SA,51.245,-0.1439625
RH1 2NH,51.245,-0.1439625
RH10 1AH,51.1393,-0.11913333333333335
RH10 1BZ,51.1393,-0.11913333333333335
RH10 1EG,51.1393,-0.11913333333333335
RH10 1EN,51.1393,-0.11913333333333335
RH10 1ES,51.1393,-0.11913333333333335
RH10 1GY,51.1393,-0.11913333333333335
RH10 1LG,51.1393,-0.11913333333333335
RH10 1NP,51.1393,-0.11913333333333335
RH10 3BA,51.1393,-0.11913333333333335
RH10 4HZ,51.1393,-0.11913333333333335
RH10 5EQ,51.1393,-0.11913333333333335
RH10 7EA,51.1393,-0.11913333333333335
RH10 7QH,51.1393,-0.11913333333333335
RH10 7RU,51.1393,-0.11913333333333335
RH10 8NF,51.1393,-0.11913333333333335
RH10 9NS,51.1393,-0.11913333333333335
RH10 9UY,51.1393,-0.11913333333333335
RH11 0EL,51.113,-0.2085
RH11 0PL,51.113,-0.2085
RH11 7AH,51.113,-0.2085
RH11 7RS,51.113,-0.2085
RH11 7XN,51.113,-0.2085
RH11 8SW,51.113,-0.2085
RH11 8XW,51.113,-0.2085
RH12 1AJ,51.0898,-0.3276153846153846
RH12 1HL,51.0898,-0.3276153846153846
RH12 1PP,51.0898,-0.3276153846153846
RH12 1SL,51.0898,-0.3276153846153846
RH12 1SQ,51.0898,-0.3276153846153846
RH12 1TR,51.0898,-0.3276153846153846
RH12 2DH,51.0898,-0.3276153846153846
RH12 3EX,51.0898,-0.3276153846153846
RH12 3TQ,51.0898,-0.3276153846153846
RH12 3YU,51.0898,-0.3276153846153846
RH12 5FN,51.0898,-0.3276153846153846
RH13 5QH,51.0226,-0.3357391304347827
RH13 6AA,51.0226,-0.3357391304347827
RH13 6EY,51.0226,-0.3357391304347827
RH13 8BT,51.0226,-0.3357391304347827
RH13 8HR,51.0226,-0.3357391304347827
RH13 8LW,51.0226,-0.3357391304347827
RH13 9HE,51.0226,-0.3357391304347827
RH13 9LA,51.0226,-0.3357391304347827
RH14 9NY,51.0231,-0.5005375
RH14 9SX,51.0231,-0.5005375
RH15 0JR,50.9584,-0.1329
RH15 8UA,50.9584,-0.1329
RH15 9AS,50.9584,-0.1329
RH15 9NN,50.9584,-0.1329
RH15 9NP,50.9584,-0.1329
RH15 9QT,50.9584,-0.1329
RH15 9RT,50.9584,-0.1329
RH15 9XB,50.9584,-0.1329
RH16 1DG,50.9977,-0.09193333333333333
RH16 2HJ,50.9977,-0.09193333333333333
RH16 3DP,50.9977,-0.09193333333333333
RH16 3DT,50.9977,-0.09193333333333333
RH16 3PH,50.9977,-0.09193333333333333
RH16 4DN,50.9977,-0.09193333333333333
RH16 4EF,50.9977,-0.09193333333333333
RH16 4GH,50.9977,-0.09193333333333333
RH16 4LA,50.9977,-0.09193333333333333
RH16 4LL,50.9977,-0.09193333333333333
RH16 4LQ,50.9977,-0.09193333333333333
RH17 5BY,51.0538,-0.13852857142857142
RH17 5JU,51.0538,-0.13852857142857142
RH17 6BJ,51.0538,-0.13852857142857142
RH17 7NX,51.0538,-0.13852857142857142
RH18 5DN,51.0647,0.02795
RH18 5DQ,51.0647,0.02795
RH18 5EP,51.0647,0.02795
RH19 1DD,51.075,-0.022172727272727275
RH19 1HA,51.075,-0.022172727272727275
RH19 4DW,51.075,-0.022172727272727275
RH19 4YZ,51.075,-0.022172727272727275
RH2 0QG,51.208,-0.21334000000000006
RH2 7BA,51.208,-0.21334000000000006
RH2 7LL,51.208,-0.21334000000000006
RH2 8AU,51.208,-0.21334000000000006
RH2 8BB,51.208,-0.21334000000000006
RH2 8HX,51.208,-0.21334000000000006
RH2 9PR,51.208,-0.21334000000000006
RH20 1AS,50.9049,-0.4877357142857141
RH20 1BQ,50.9049,-0.4877357142857141
RH20 2BP,50.9049,-0.4877357142857141
RH20 2QR,50.9049,-0.4877357142857141
RH20 3RB,50.9049,-0.4877357142857141
RH20 4HG,50.9049,-0.4877357142857141
RH20 4NQ,50.9049,-0.4877357142857141
RH4 1AY,51.2244,-0.3529
RH4 1QD,51.2244,-0.3529
RH4 2HQ,51.2244,-0.3529
RH4 3JD,51.2244,-0.3529
RH5 4QU,51.2684,-0.3451350000000001
RH6 0AT,51.1693,-0.1574111111111111
RH6 7AB,51.1693,-0.1574111111111111
RH6 7ER,51.1693,-0.1574111111111111
RH6 7HL,51.1693,-0.1574111111111111
RH6 7JU,51.1693,-0.1574111111111111
RH6 7PZ,51.1693,-0.1574111111111111
RH6 8PJ,51.1693,-0.1574111111111111
RH6 9PY,51.1693,-0.1574111111111111
RH7 6AA,51.1934,-0.01832
RH7 6JJ,51.1934,-0.01832
RH8 0BD,51.2763,-0.0004499999999999996
RH8 0QA,51.2763,-0.0004499999999999996
RH8 0QE,51.2763,-0.0004499999999999996
RH8 9AE,51.2763,-0.0004499999999999996
RM1 1AU,51.5751,0.1858
RM1 1DL,51.5751,0.1858
RM1 1ED,51.5751,0.1858
RM1 1PS,51.5751,0.1858
RM1 1RX,51.5751,0.1858
RM1 1TB,51.5751,0.1858
RM1 1XP,51.5751,0.1858
RM1 3BT,51.5751,0.1858
RM1 3EE,51.5751,0.1858
RM1 3ER,51.5751,0.1858
RM10 7RA,51.55,0.1667
RM10 7YA,51.55,0.1667
RM10 8AJ,51.55,0.1667
RM10 8QS,51.55,0.1667
RM10 9HP,51.55,0.1667
RM11 1PY,51.5568,0.2166
RM11 1QL,51.5568,0.2166
RM11 1TP,51.5568,0.2166
RM11 1TX,51.5568,0.2166
RM11 1XA,51.5568,0.2166
RM11 2LD,51.5568,0.2166
RM11 2LG,51.5568,0.2166
RM12 4RX,51.5532,0.2085
RM12 4SB,51.5532,0.2085
RM12 4SD,51.5532,0.2085
RM12 4UH,51.5532,0.2085
RM12 5AF,51.5532,0.2085
RM13 7PP,51.525,0.1937
RM13 7QX,51.525,0.1937
RM13 9YZ,51.525,0.1937
RM14 1XL,51.542,0.273875
RM14 2AA,51.542,0.273875
RM14 2HL,51.542,0.273875
RM14 2RB,51.542,0.273875
RM14 3BL,51.542,0.273875
RM14 3BT,51.542,0.273875
RM15 4BB,51.4999,0.2675
RM15 4DJ,51.4999,0.2675
RM15 4PJ,51.4999,0.2675
RM15 5AE,51.4999,0.2675
RM15 5EE,51.4999,0.2675
RM15 5EF,51.4999,0.2675
RM15 5GH,51.4999,0.2675
RM15 6NH,51.4999,0.2675
RM15 6QA,51.4999,0.2675
RM16 2BD,51.5123,0.343575
RM16 3ER,51.5123,0.343575
RM16 4JD,51.5123,0.343575
RM16 6PS,51.5123,0.343575
RM16 6YA,51.5123,0.343575
RM16 6YJ,51.5123,0.343575
RM17 5LS,51.4757,0.33135000000000003
RM17 5NH,51.4757,0.33135000000000003
RM17 5NJ,51.4757,0.33135000000000003
RM17 5RZ,51.4757,0.33135000000000003
RM17 5XZ,51.4757,0.33135000000000003
RM18 7HJ,51.4767,0.3884
RM18 7QU,51.4767,0.3884
RM18 7QW,51.4767,0.3884
RM18 8YP,51.4767,0.3884
RM2 5HA,51.5864,0.2027
RM2 5TJ,51.5864,0.2027
RM20 1TX,51.4783,0.2767
RM20 1WN,51.4783,0.2767
RM20 2ZF,51.4783,0.2767
RM20 2ZQ,51.4783,0.2767
RM20 3LP,51.4783,0.2767
RM20 3WY,51.4783,0.2767
RM3 0AB,51.5946,0.2329
RM3 0AD,51.5946,0.2329
RM3 0BP,51.5946,0.2329
RM3 0LL,51.5946,0.2329
RM3 8AE,51.5946,0.2329
RM3 8DL,51.5946,0.2329
RM3 8DX,51.5946,0.2329
RM5 2PU,51.5989,0.166
RM5 3NL,51.5989,0.166
RM5 3NP,51.5989,0.166
RM5 3PR,51.5989,0.166
RM6 4AU,51.5758,0.1299
RM6 4HY,51.5758,0.1299
RM6 4PD,51.5758,0.1299
RM6 5AX,51.5758,0.1299
RM6 5NR,51.5758,0.1299
RM6 6PB,51.5758,0.1299
RM6 6PR,51.5758,0.1299
RM7 0AJ,51.5602,0.1792
RM7 0TJ,51.5602,0.1792
RM7 7HH,51.5602,0.1792
RM7 8AB,51.5602,0.1792
RM8 1XU,51.5461,0.1389
RM8 2DB,51.5461,0.1389
RM8 2HF,51.5461,0.1389
RM8 2TR,51.5461,0.1389
RM8 2UD,51.5461,0.1389
RM8 2UU,51.5461,0.1389
RM9 4ND,51.5529,0.129
RM9 4SH,51.5529,0.129
RM9 4TP,51.5529,0.129
RM9 5AR,51.5529,0.129
RM9 6SJ,51.5529,0.129
RM9 6SR,51.5529,0.129
S1 1LH,53.383,-1.4659
S1 1PB,53.383,-1.4659
S1 2GA,53.383,-1.4659
S1 2HP,53.383,-1.4659
S1 2PT,53.383,-1.4659
S1 4GB,53.383,-1.4659
S1 4GE,53.383,-1.4659
S1 4PA,53.383,-1.4659
S1 4RZ,53.383,-1.4659
S10 1BP,53.35,-1.55
S10 1ED,53.35,-1.55
S10 1EE,53.35,-1.55
S10 1TE,53.35,-1.55
S10 1TG,53.35,-1.55
S10 3BB,53.35,-1.55
S10 3QA,53.35,-1.55
S10 4EE,53.35,-1.55
S10 4GA,53.35,-1.55
S10 5NH,53.35,-1.55
S11 8HY,53.3608,-1.5084
S11 8PN,53.3608,-1.5084
S11 8PR,53.3608,-1.5084
S11 8PT,53.3608,-1.5084
S11 8SD,53.3608,-1.5084
S11 8TP,53.3608,-1.5084
S12 2AJ,53.3485,-1.4068
S12 2LL,53.3485,-1.4068
S12 3DZ,53.3485,-1.4068
S12 3GH,53.3485,-1.4068
S12 4EJ,53.3485,-1.4068
S12 4WD,53.3485,-1.4068
S12 4WF,53.3485,-1.4068
S12 4WG,53.3485,-1.4068
S13 7JN,53.3576,-1.3745
S13 7RF,53.3576,-1.3745
S13 8LX,53.3576,-1.3745
S13 9BX,53.3576,-1.3745
S13 9LR,53.3576,-1.3745
S14 1BA,53.3462,-1.4445
S14 1FX,53.3462,-1.4445
S17 3DT,53.3141,-1.54055
S17 3EF,53.3141,-1.54055
S17 3LP,53.3141,-1.54055
S17 4DT,53.3141,-1.54055
S17 4QH,53.3141,-1.54055
S17 4QW,53.3141,-1.54055
S18 1NW,53.2954,-1.4762
S18 1PD,53.2954,-1.4762
S18 2LF,53.2954,-1.4762
S18 2LJ,53.2954,-1.4762
S18 8ZQ,53.2954,-1.4762
S2 1AS,53.383,-1.4659
S2 1FF,53.383,-1.4659
S2 1GQ,53.383,-1.4659
S2 1WE,53.383,-1.4659
S2 2BS,53.383,-1.4659
S2 2EJ,53.383,-1.4659
S2 3AJ,53.383,-1.4659
S2 4AF,53.383,-1.4659
S2 4BX,53.383,-1.4659
S2 4LA,53.383,-1.4659
S2 4QZ,53.383,-1.4659
S20 1AY,53.3347,-1.352
S20 1BD,53.3347,-1.352
S20 7JL,53.3347,-1.352
S20 7JZ,53.3347,-1.352
S20 7PJ,53.3347,-1.352
S20 8GN,53.3347,-1.352
S21 1AH,53.3123,-1.3394
S21 1AL,53.3123,-1.3394
S21 2DR,53.3123,-1.3394
S21 4EH,53.3123,-1.3394
S21 4EX,53.3123,-1.3394
S25 2LE,53.3656,-1.2177
S25 2PF,53.3656,-1.2177
S25 3RG,53.3656,-1.2177
S25 3RU,53.3656,-1.2177
S25 5DW,53.3656,-1.2177
S25 5ER,53.3656,-1.2177
S26 2EA,53.3529,-1.2915
S26 4EA,53.3529,-1.2915
S26 4TZ,53.3529,-1.2915
S26 4WB,53.3529,-1.2915
S26 6QU,53.3529,-1.2915
S26 6RB,53.3529,-1.2915
S26 6RD,53.3529,-1.2915
S26 7XR,53.3529,-1.2915
S26 7YH,53.3529,-1.2915
S3 7BY,53.383,-1.4659
S3 7EZ,53.383,-1.4659
S3 7NQ,53.383,-1.4659
S3 7RL,53.383,-1.4659
S3 8LN,53.383,-1.4659
S3 8LS,53.383,-1.4659
S3 8RA,53.383,-1.4659
S32 1BB,53.2952,-1.6511
S32 3XH,53.2952,-1.6511
S33 0EB,53.3444,-1.7395
S33 6RD,53.3444,-1.7395
S33 9JL,53.3444,-1.7395
S35 1RN,53.4581,-1.4974
S35 1SA,53.4581,-1.4974
S35 2UW,53.4581,-1.4974
S35 2XH,53.4581,-1.4974
S35 3GT,53.4581,-1.4974
S35 4LU,53.4581,-1.4974
S35 9UA,53.4581,-1.4974
S35 9WJ,53.4581,-1.4974
S36 1BX,53.5052,-1.6161
S36 1DJ,53.5052,-1.6161
S36 1ET,53.5052,-1.6161
S36 6BR,53.5052,-1.6161
S36 6BZ,53.5052,-1.6161
S36 6TS,53.5052,-1.6161
S4 7UD,53.383,-1.4659
S40 1AZ,53.234,-1.4462
S40 1NJ,53.234,-1.4462
S40 1PA,53.234,-1.4462
S40 1PQ,53.234,-1.4462
S40 1PY,53.234,-1.4462
S40 1RR,53.234,-1.4462
S40 1SA,53.234,-1.4462
S40 1UN,53.234,-1.4462
S40 1UX,53.234,-1.4462
S40 2DH,53.234,-1.4462
S40 2EP,53.234,-1.4462
S40 2EU,53.234,-1.4462
S40 2TD,53.234,-1.4462
S40 3BQ,53.234,-1.4462
S40 3JQ,53.234,-1.4462
S40 3JX,53.234,-1.4462
S40 4AQ,53.234,-1.4462
S40 4SL,53.234,-1.4462
S41 0HL,53.25,-1.425
S41 0JA,53.25,-1.425
S41 0JB,53.25,-1.425
S41 0JF,53.25,-1.425
S41 0UB,53.25,-1.425
S41 7AJ,53.25,-1.425
S41 7AL,53.25,-1.425
S41 7JB,53.25,-1.425
S41 7NE,53.25,-1.425
S41 7PY,53.25,-1.425
S41 8LX,53.25,-1.425
S41 8QN,53.25,-1.425
S41 8QQ,53.25,-1.425
S41 9JT,53.25,-1.425
S41 9LQ,53.25,-1.425
S41 9NS,53.25,-1.425
S42 5ED,53.2428,-1.4471733333333332
S42 5PD,53.2428,-1.4471733333333332
S42 6HS,53.2428,-1.4471733333333332
S42 6PX,53.2428,-1.4471733333333332
S42 6SH,53.2428,-1.4471733333333332
S43 1DE,53.2667,-1.3298
S43 2AL,53.2667,-1.3298
S43 3RX,53.2667,-1.3298
S43 3SR,53.2667,-1.3298
S43 3UL,53.2667,-1.3298
S43 3UT,53.2667,-1.3298
S43 4JN,53.2667,-1.3298
S44 5HT,53.1823,-1.3153875
S44 5HY,53.1823,-1.3153875
S44 5SF,53.1823,-1.3153875
S44 6DT,53.1823,-1.3153875
S45 9BN,53.1638,-1.4004249999999998
S45 9DX,53.1638,-1.4004249999999998
S45 9JE,53.1638,-1.4004249999999998
S45 9LU,53.1638,-1.4004249999999998
S45 9QG,53.1638,-1.4004249999999998
S5 0QA,nan,nan
S5 7AE,nan,nan
S5 7HF,nan,nan
S5 7QB,nan,nan
S5 8TJ,nan,nan
S5 9ND,nan,nan
S6 1LH,53.3931,-1.5452
S6 1LQ,53.3931,-1.5452
S6 1LR,53.3931,-1.5452
S6 1LZ,53.3931,-1.5452
S6 1NN,53.3931,-1.5452
S6 2GY,53.3931,-1.5452
S6 3BU,53.3931,-1.5452
S6 4EX,53.3931,-1.5452
S6 4GX,53.3931,-1.5452
S6 4GY,53.3931,-1.5452
S6 6AE,53.3931,-1.5452
S60 1EX,53.3932,-1.34648
S60 1QU,53.3932,-1.34648
S60 1SN,53.3932,-1.34648
S60 1TG,53.3932,-1.34648
S60 2AY,53.3932,-1.34648
S60 3EW,53.3932,-1.34648
S60 4AA,53.3932,-1.34648
S60 4BX,53.3932,-1.34648
S60 5BS,53.3932,-1.34648
S60 5DL,53.3932,-1.34648
S60 5SR,53.3932,-1.34648
S60 5TR,53.3932,-1.34648
S61 1LH,53.4567,-1.3738
S61 2AG,53.4567,-1.3738
S61 3BA,53.4567,-1.3738
S61 3JL,53.4567,-1.3738
S61 4NU,53.4567,-1.3738
S61 4RD,53.4567,-1.3738
S62 5DY,53.4606,-1.364075
S62 6LW,53.4606,-1.364075
S62 7BY,53.4606,-1.364075
S62 7HX,53.4606,-1.364075
S63 0JX,53.5041,-1.34018
S63 7DA,53.5041,-1.34018
S63 8DD,53.5041,-1.34018
S63 8HB,53.5041,-1.34018
S63 9AP,53.5041,-1.34018
S64 0DA,53.4939,-1.304275
S64 0DB,53.4939,-1.304275
S64 8PZ,53.4939,-1.304275
S64 9DG,53.4939,-1.304275
S64 9HU,53.4939,-1.304275
S64 9LX,53.4939,-1.304275
S65 1AG,53.467,-1.287175
S65 1AJ,53.467,-1.287175
S65 1HY,53.467,-1.287175
S65 2DA,53.467,-1.287175
S65 2UG,53.467,-1.287175
S65 3HZ,53.467,-1.287175
S65 3SW,53.467,-1.287175
S66 1AA,53.4167,-1.2347
S66 1YZ,53.4167,-1.2347
S66 2HB,53.4167,-1.2347
S66 3QT,53.4167,-1.2347
S66 3RJ,53.4167,-1.2347
S66 7NG,53.4167,-1.2347
S66 8LG,53.4167,-1.2347
S66 9AQ,53.4167,-1.2347
S66 9DD,53.4167,-1.2347
S7 1FS,53.355,-1.4907
S7 1PE,53.355,-1.4907
S7 2QB,53.355,-1.4907
S70 1LQ,53.514,-1.4773333333333334
S70 1RQ,53.514,-1.4773333333333334
S70 1SL,53.514,-1.4773333333333334
S70 1YA,53.514,-1.4773333333333334
S70 2JB,53.514,-1.4773333333333334
S70 2QT,53.514,-1.4773333333333334
S70 2RA,53.514,-1.4773333333333334
S70 2RE,53.514,-1.4773333333333334
S70 3NS,53.514,-1.4773333333333334
S70 5SW,53.514,-1.4773333333333334
S70 6BN,53.514,-1.4773333333333334
S71 1JE,53.6,-1.4415666666666669
S71 1LN,53.6,-1.4415666666666669
S71 1UH,53.6,-1.4415666666666669
S71 1UT,53.6,-1.4415666666666669
S71 2PR,53.6,-1.4415666666666669
S71 3HX,53.6,-1.4415666666666669
S71 3NA,53.6,-1.4415666666666669
S71 3SZ,53.6,-1.4415666666666669
S71 3TY,53.6,-1.4415666666666669
S71 4PX,53.6,-1.4415666666666669
S71 4RF,53.6,-1.4415666666666669
S72 0DB,53.6084,-1.382628571428571
S72 8JJ,53.6084,-1.382628571428571
S72 8UH,53.6084,-1.382628571428571
S72 8WL,53.6084,-1.382628571428571
S73 0AA,53.5339,-1.3892999999999998
S73 0TB,53.5339,-1.3892999999999998
S73 8DS,53.5339,-1.3892999999999998
S73 9DJ,53.5339,-1.3892999999999998
S73 9JG,53.5339,-1.3892999999999998
S73 9QR,53.5339,-1.3892999999999998
S74 0EX,53.4989,-1.4379666666666668
S74 0NE,53.4989,-1.4379666666666668
S74 9AB,53.4989,-1.4379666666666668
S74 9AG,53.4989,-1.4379666666666668
S75 1DR,53.49100000000001,-1.5391307692307694
S75 1HA,53.49100000000001,-1.5391307692307694
S75 2RE,53.49100000000001,-1.5391307692307694
S75 3JR,53.49100000000001,-1.5391307692307694
S75 4LX,53.49100000000001,-1.5391307692307694
S75 5DN,53.49100000000001,-1.5391307692307694
S75 5HF,53.49100000000001,-1.5391307692307694
S75 6AA,53.49100000000001,-1.5391307692307694
S75 6BW,53.49100000000001,-1.5391307692307694
S8 0BJ,53.3613,-1.47815
S8 0BQ,53.3613,-1.47815
S8 0EX,53.3613,-1.47815
S8 0SL,53.3613,-1.47815
S8 0TD,53.3613,-1.47815
S8 0TW,53.3613,-1.47815
S8 7BP,53.3613,-1.47815
S8 7LB,53.3613,-1.47815
S8 7LD,53.3613,-1.47815
S8 7UE,53.3613,-1.47815
S8 8DX,53.3613,-1.47815
S8 8SF,53.3613,-1.47815
S8 9JE,53.3613,-1.47815
S80 1DB,53.25,-1.17163
S80 1JN,53.25,-1.17163
S80 1JS,53.25,-1.17163
S80 1LX,53.25,-1.17163
S80 2EE,53.25,-1.17163
S80 3AT,53.25,-1.17163
S80 4DD,53.25,-1.17163
S80 4HD,53.25,-1.17163
S80 4RT,53.25,-1.17163
S80 4TW,53.25,-1.17163
S81 0RS,53.3786,-1.12515
S81 7AP,53.3786,-1.12515
S81 7AZ,53.3786,-1.12515
S81 7BB,53.3786,-1.12515
S81 7BP,53.3786,-1.12515
S81 8EW,53.3786,-1.12515
S81 8HG,53.3786,-1.12515
S81 9JX,53.3786,-1.12515
S9 1AR,53.4206,-1.4084666666666668
S9 1ER,53.4206,-1.4084666666666668
S9 1ES,53.4206,-1.4084666666666668
S9 2YZ,53.4206,-1.4084666666666668
S9 4WU,53.4206,-1.4084666666666668
S9 5JA,53.4206,-1.4084666666666668
SA1 1LB,51.6208,-3.9484800000000004
SA1 1LN,51.6208,-3.9484800000000004
SA1 1NZ,51.6208,-3.9484800000000004
SA1 2AA,51.6208,-3.9484800000000004
SA1 3EZ,51.6208,-3.9484800000000004
SA1 3QF,51.6208,-3.9484800000000004
