postcodes,latitude,longitude
BA7 7AH,51.089589,-2.5135697
BA7 7BG,51.0887681,-2.5141746
BA9 9EB,51.0513468,-2.4133942
BA9 9JB,51.0572257,-2.4088664
BB1 2HR,53.7391891,-2.4524016
BB1 2JB,53.738053,-2.4461736
BB1 2PX,53.7309535,-2.4506761
BB1 3HF,53.7513151,-2.4592349
BB1 3HQ,53.7498024,-2.459916
BB1 4DJ,53.7696558,-2.4185778
BB1 4JZ,53.768225,-2.413906
BB1 5AZ,53.7480816,-2.4793222
BB1 6EE,53.7558194,-2.4773173
BB1 7JE,53.7490366,-2.4832303
BB1 7JF,53.749479,-2.4827501
BB1 8RH,53.7628225,-2.4792171
BB1 9AX,53.75,-2.4633333333333334
BB1 9BA,53.7752796,-2.4793287
BB10 1EH,53.803668,-2.233443
BB10 1LG,53.7985959,-2.2387308
BB10 2HJ,53.811464,-2.2063045
BB10 2PA,53.8094789,-2.2255809
BB10 3JB,53.7872489,-2.2123022
BB10 3JU,53.7873426,-2.2101474
BB11 1AX,53.7902557,-2.2429183
BB11 1BS,53.79246,-2.2462251
BB11 1PY,53.7897041,-2.2445393
BB11 1PZ,53.7896784,-2.2439016
BB11 2HE,53.7860362,-2.240511
BB11 2QP,53.774108,-2.2498502
BB11 4HD,53.7768202,-2.2551166
BB11 4LF,53.7849319,-2.2572451
BB12 0AD,53.7940868,-2.2462346
BB12 0EQ,53.794629,-2.244869
BB12 6HX,53.7884555,-2.2811271
BB12 6TD,53.7961823,-2.2784765
BB12 7PB,53.8062761,-2.35342
BB12 8DQ,53.8014783,-2.3105784
BB18 5BX,53.9124907,-2.182217
BB18 5EG,53.9195483,-2.1866786
BB18 6AB,53.9168843,-2.1831649
BB18 6UN,53.9161913,-2.1443086
BB2 1NT,53.7435,-2.4920518
BB2 1NU,53.7442295,-2.4916964
BB2 1TN,53.7425307,-2.4982266
BB2 2EB,53.7467864,-2.4840081
BB2 3AG,53.7398932,-2.4793805
BB2 3DY,53.7421539,-2.4782085
BB2 3EP,53.7314813,-2.474601
BB2 3PX,53.7418566,-2.4828446
BB2 4DT,53.7340807,-2.5027955
BB2 4QL,53.7281951,-2.5045441
BB2 5AY,53.7264402,-2.523923
BB2 5EP,53.7271711,-2.5374668
BB2 5LW,53.7328131,-2.5197124
BB2 6BJ,53.7506101,-2.4962901
BB2 7PU,53.7698382,-2.555156
BB3 0AJ,53.7140658,-2.4827231
BB3 1AZ,53.6961751,-2.4679031
BB3 1PX,53.6978995,-2.4705576
BB3 1QA,53.698687,-2.4714297
BB3 1QU,53.7058143,-2.4783264
BB3 2AD,53.6937482,-2.4656196
BB4 5NF,53.7040997,-2.3181614
BB4 5QB,53.7064126,-2.3270713
BB4 5QN,53.7056882,-2.3257477
BB4 6DB,53.6984668,-2.2887205
BB4 6LY,53.6940188,-2.3167224
BB4 7HB,53.692511,-2.2556207
BB4 7ND,53.7008831,-2.2856017
BB4 8EE,53.703082,-2.2869647
BB4 8EW,53.7062727,-2.2869864
BB5 1EW,53.7541868,-2.3636743
BB5 1HF,53.7525092,-2.3626134
BB5 1LN,53.7527811,-2.3677872
BB5 1QR,53.7765,-2.372
BB5 3JB,53.7431888,-2.3965721
BB5 3LB,53.7429494,-2.4010123
BB5 4ES,53.7765,-2.372
BB5 4QG,53.7451602,-2.4064162
BB5 5NS,53.774725,-2.3864908
BB5 6DW,53.7574555,-2.3586822
BB6 7AL,53.7860479,-2.4034724
BB6 7AU,53.7851,-2.4297500000000003
BB6 7BP,53.7853184,-2.3985479
BB6 7DF,53.784646,-2.4087102
BB6 8EL,53.799825,-2.4517942
BB7 1AU,53.8687689,-2.3912205
BB7 1BE,53.8704387,-2.391814
BB7 1LP,53.872266,-2.3881962
BB7 1LZ,53.870617,-2.3867057
BB7 2LT,53.8699573,-2.4068349
BB7 9WF,53.840039,-2.394375
BB8 0HS,53.8569337,-2.1658447
BB8 0LJ,53.8573722,-2.1671996
BB8 0LL,53.8574467,-2.1653603
BB8 0NQ,53.8589506,-2.1631921
BB8 8LB,53.849415,-2.1931149
BB8 8LF,53.846048,-2.1965192
BB8 8LU,53.8484562,-2.1968497
BB8 9DJ,53.86029,-2.169142
BB8 9HY,53.8589175,-2.1676162
BB9 5NS,53.8249838,-2.2345513
BB9 7AA,53.8349568,-2.2174214
BB9 7UZ,53.8392689,-2.2185683
BB9 8RP,53.844497,-2.1995821
BD1 1JN,53.7927256,-1.7516809
BD1 1QT,53.794601,-1.7545542
BD1 1RJ,53.7938621,-1.7536477
BD1 3HH,53.7953543,-1.75373
BD1 3LB,53.7949691,-1.7543395
BD1 4JB,53.7952811,-1.7487815
BD1 4RB,53.8048653,-1.7545702
BD1 4RN,53.8009028,-1.7551399
BD10 0QF,53.8295045,-1.7115663
BD10 8EG,53.825167,-1.732908
BD10 8LD,53.8426153,-1.7337869
BD10 9LD,53.8340209,-1.728903
BD10 9PB,53.8340871,-1.7303765
BD11 1AU,53.756334,-1.6635942
BD11 1EJ,53.7547079,-1.6574952
BD11 2AQ,53.7528124,-1.6944236
BD11 2JN,53.7523181,-1.6909543
BD12 0TQ,53.7566219,-1.7656349
BD12 9JF,53.7386688,-1.7682665
BD12 9NT,53.7401883,-1.7685007
BD13 1QD,53.7670273,-1.8406565
BD13 2PD,53.7678191,-1.8482238
BD13 3DG,53.7915328,-1.8305909
BD13 3JD,53.7906548,-1.8531962
BD13 4BJ,53.802267,-1.893746
BD13 5AN,53.8258955,-1.8950636
BD14 6BP,53.7855489,-1.8197176
BD15 0HS,53.821331,-1.8610336
BD15 7AB,53.8038335,-1.8100886
BD15 7BN,53.8056495,-1.8220611
BD16 1AJ,53.847352,-1.837294
BD16 1AW,53.8486,-1.8493
BD16 1EQ,53.8436768,-1.8342108
BD16 2DY,53.8647129,-1.8513561
BD16 2EE,53.8642927,-1.853167
BD16 2PU,53.8463236,-1.8308565
BD16 3BS,53.8537241,-1.820839
BD17 6DB,53.8491301,-1.7677335
BD17 6JZ,53.8540789,-1.7658971
BD17 7HE,53.8422642,-1.7635617
BD18 1HX,53.8289827,-1.7559183
BD18 2JS,53.8328328,-1.7665776
BD18 3PS,53.8338309,-1.776236
BD18 3QQ,53.8327633,-1.7773053
BD18 3RY,53.8324266,-1.7799205
BD18 4BG,53.8351693,-1.8068169
BD18 4SD,53.8350934,-1.793643
BD19 3HS,53.7247726,-1.713859
BD19 4PX,53.7305155,-1.6850056
BD19 4PY,53.7290362,-1.6830007
BD19 5HS,53.7229391,-1.7215094
BD19 6DA,53.7298783,-1.7502776
BD2 2JU,53.8236431,-1.7343932
BD2 3RQ,53.8155359,-1.7224609
BD2 4HP,53.8147623,-1.7381551
BD2 4QF,53.807875,-1.731665
BD2 4ST,53.8167948,-1.7346035
BD20 0AJ,53.9125321,-1.9378376
BD20 6PE,53.8952313,-1.96078
BD20 7BQ,53.9057614,-1.984469
BD20 7DT,53.9042159,-1.9878181
BD20 8TB,53.9016906,-1.9907713
BD20 8TT,53.9008009,-1.9923695
BD20 9NX,53.9155608,-1.937346
BD21 1BW,53.8557539,-1.9191917
BD21 1ER,53.8593355,-1.9125863
BD21 3BG,53.8714761,-1.9100061
BD21 3ER,53.8690252,-1.901997
BD21 3NB,53.8749222,-1.9032152
BD21 3PF,53.8665229,-1.9088002
BD21 3RU,53.8685871,-1.904933
BD21 4EB,53.8543,-1.91155
BD21 5AE,53.8644006,-1.9072386
BD22 7HT,53.8457207,-1.9463717
BD22 8NJ,53.8312242,-1.94873
BD22 9DL,53.8352531,-1.934943
BD22 9JJ,53.8110113,-1.9509262
BD23 1RT,53.9593715,-2.0260404
BD23 2AG,53.9575479,-2.0214826
BD23 2NB,53.9574584,-2.0192271
BD23 2PS,53.9572432,-2.0160114
BD23 3RA,53.9838658,-2.1038272
BD23 5AD,54.072232,-1.99781
BD24 9EF,54.069128,-2.2764812
BD24 9JD,54.0694577,-2.2776906
BD3 0HY,53.8036995,-1.742931
BD3 7HZ,53.8028168,-1.7105498
BD3 9AL,53.797418,-1.7351812
BD3 9BN,53.7966757,-1.7368862
BD4 0SF,53.7618828,-1.6845739
BD4 7EJ,53.7839329,-1.7378612
BD4 7SJ,53.7718732,-1.7307597
BD4 7SR,53.7721919,-1.7326088
BD4 9PP,53.7707248,-1.7198888
BD4 9RY,53.7693349,-1.7099
BD5 7QA,53.7820999,-1.7595593
BD5 8HP,53.7703849,-1.7577752
BD6 1TB,53.7670675,-1.7807019
BD6 1TP,53.7664846,-1.7765634
BD6 2DW,53.7593166,-1.79409
BD6 3EU,53.7686246,-1.7868989
BD7 1AZ,53.790482,-1.7622436
BD7 2AE,53.7912545,-1.7808644
BD7 4EY,53.7791614,-1.7884996
BD8 7JJ,53.8025144,-1.7609762
BD8 9AN,53.7966912,-1.785269
BD8 9TP,53.7976036,-1.7878604
BD9 4JR,53.8160208,-1.773612
BD9 5EP,53.8062146,-1.7881814
BD9 6HX,53.8136829,-1.8036047
BD9 6NJ,53.8161738,-1.8157438
BD9 6NT,53.8157363,-1.8176594
BH1 1BB,50.7205362,-1.8781501
BH1 1EN,50.7219188,-1.8759366
BH1 1JU,50.7224069,-1.8700562
BH1 1QQ,50.7241221,-1.8679123
BH1 4AP,50.7268982,-1.8373305
BH1 4RA,50.7294079,-1.8513911
BH1 4SX,50.727288,-1.8395676
BH10 4DY,50.7515971,-1.8873261
BH10 5JL,50.7589378,-1.900295
BH10 7AG,50.7671612,-1.8851618
BH11 8LL,50.7553161,-1.9277765
BH11 8LY,50.7584888,-1.9251771
BH11 8NL,50.7588583,-1.92641
BH11 9TN,50.7665263,-1.9372597
BH12 1AU,50.7248484,-1.9136418
BH12 1DN,50.729071,-1.9207325
BH12 1DQ,50.7269221,-1.9212178
BH12 3HP,50.7399716,-1.938202
BH12 3LT,50.7373519,-1.951016
BH12 3LY,50.7407861,-1.9488441
BH12 4AX,50.7376203,-1.9169203
BH12 4BA,50.7385697,-1.9116894
BH12 4HU,50.7387437,-1.9294316
BH12 4NX,50.748637,-1.9496293
BH12 4QY,50.7441606,-1.9543112
BH12 5BU,50.7464291,-1.9114337
BH12 5DL,50.7463038,-1.9121709
BH13 7PW,50.6941502,-1.9314379
BH14 0AP,50.7287497,-1.9399311
BH14 0RU,50.7299,-1.9449
BH14 8EZ,50.7098501,-1.9461442
BH14 8HA,50.7097697,-1.9471498
BH14 9DF,50.7288645,-1.9359071
BH14 9HR,50.724925,-1.938134
BH14 9HY,50.7244494,-1.936579
BH14 9NB,50.7231932,-1.9258848
BH15 1AU,50.7171813,-1.9823412
BH15 1EG,50.7136207,-1.9863508
BH15 1JQ,50.7173346,-1.9858398
BH15 1LF,50.7122715,-1.98434
BH15 1QG,50.715275,-1.9838008
BH15 1TA,50.7179094,-1.9809102
BH15 1XU,50.7158407,-1.9785881
BH15 2BS,50.7249681,-1.9777906
BH15 2EW,50.7287894,-1.9749268
BH15 3ED,50.7342579,-1.9795717
BH15 3LG,50.7364502,-1.9708983
BH15 4BH,50.7157706,-2.0061945
BH16 5BL,50.7279994,-2.0178141
BH16 5JA,50.7379164,-2.0272983
BH16 5PG,50.7390308,-2.0304167
BH16 6BQ,50.7582351,-2.0776678
BH16 6JZ,50.7200193,-2.0862454
BH17 7BW,50.742371,-1.9985167
BH17 7EJ,50.740554,-1.9895318
BH17 7LQ,50.7445102,-1.9838901
BH17 7XZ,50.7418404,-2.0040439
BH17 9DW,50.7515297,-1.9666081
BH18 8AG,50.7620557,-1.9946455
BH18 8DH,50.7600054,-1.9946883
BH18 8DP,50.7602122,-1.9941779
BH19 1AF,50.6098828,-1.958963
BH19 1AS,50.6132949,-1.9720337
BH19 1HP,50.6094792,-1.9622845
BH19 3DX,50.6201775,-2.0082311
BH19 3DZ,50.6222442,-2.0213217
BH2 5RG,50.7205606,-1.8844397
BH2 6BE,50.7215131,-1.8931495
BH2 6DT,50.7210058,-1.8800188
BH20 4AB,50.686618,-2.1103618
BH20 4AY,50.6930657,-2.1195794
BH20 4NX,50.6858009,-2.1090859
BH20 5PU,50.6293381,-2.2683234
BH20 6BP,50.6799719,-2.2189329
BH20 7AG,50.7055471,-2.1011732
BH21 1AN,50.8002191,-1.9824806
BH21 1ED,50.7990325,-1.9858866
BH21 1NW,50.8060828,-1.9869205
BH21 1SQ,50.7844975,-1.9697623
BH21 2DH,50.8015104,-1.9429459
BH21 2RG,50.8067012,-1.9745875
BH21 2RX,50.8100615,-1.9636146
BH21 3LA,50.7654621,-2.0210756
BH21 3LE,50.7753187,-2.0167686
BH21 4AW,50.793397,-2.07635
BH21 4AY,50.7961685,-2.0735452
BH21 6RD,50.8489358,-1.8816235
BH22 0JB,50.8241858,-1.8880747
BH22 8EB,50.7805571,-1.8821646
BH22 8QE,50.7930758,-1.8925754
BH22 9AL,50.8116734,-1.8754298
BH22 9BB,50.8115453,-1.8734147
BH22 9TH,50.8018246,-1.8914486
BH22 OHT,50.7883,-1.8945142857142852
BH23 1JR,50.7727,-1.7577666666666671
BH23 1QA,50.7355227,-1.7777
BH23 1QD,50.7365061,-1.7793958
BH23 1QP,50.7383816,-1.7820512
BH23 2AY,50.7429204,-1.8007664
BH23 2BN,50.7378769,-1.7912931
BH23 2LP,50.7481589,-1.7931752
BH23 3LZ,50.7353348,-1.7600022
BH23 3PP,50.7374241,-1.7528352
BH23 4RY,50.7442891,-1.7420417
BH23 5EG,50.7416839,-1.6981929
BH23 5HD,50.7423916,-1.6971537
BH23 7DS,50.7557108,-1.7117547
BH23 7EJ,50.7573205,-1.6907062
BH23 8AB,50.7813082,-1.7364483
BH23 8AD,50.7813111,-1.7377391
BH24 1AG,50.8464382,-1.7929404
BH24 1AT,50.847365,-1.7932772
BH24 1EY,50.8467688,-1.7917742
BH24 1HB,50.8466955,-1.7909933
BH24 1PS,50.8485717,-1.779465
BH24 1UB,50.8554667,-1.769019
BH24 2RZ,50.8114562,-1.8584268
BH24 3AS,50.8373026,-1.7834801
BH25 5BP,50.7567922,-1.6412325
BH25 5QR,50.7727453,-1.6501727
BH25 6BP,50.7504657,-1.64559
BH25 6DN,50.7513864,-1.6588369
BH25 6HN,50.7566116,-1.6559211
BH25 6HY,50.7540013,-1.6551038
BH25 6PR,50.7462771,-1.6583212
BH25 7RE,50.7403246,-1.6874168
BH31 6UQ,50.8758,-1.87115
BH31 7AL,50.8784845,-1.8646061
BH31 7AQ,50.8810969,-1.8769509
BH4 9AN,50.7221317,-1.9011096
BH4 9DW,50.7226434,-1.9001735
BH5 2JB,50.7270139,-1.818246
BH6 3AA,50.7282732,-1.7915199
BH6 3EN,50.721628,-1.7968617
BH6 3JZ,50.7287003,-1.7940542
BH6 3QS,50.7263202,-1.8174411
BH6 3RA,50.7264711,-1.8161371
BH6 3RB,50.7263789,-1.8147207
BH6 5JL,50.7324697,-1.8053591
BH7 6DT,50.7347101,-1.817281
BH7 6DW,50.7317967,-1.8232576
BH7 7DP,50.747384,-1.8252401
BH7 7DY,50.7457253,-1.8167422
BH8 8AY,50.7298994,-1.8560794
BH8 8BN,50.7329578,-1.8496512
BH8 8DL,50.7265021,-1.8652279
BH8 8DQ,50.7277741,-1.8609881
BH8 8FT,50.7242083,-1.8646537
BH8 8UE,50.7351477,-1.8684057
BH8 9QJ,50.7397648,-1.8639287
BH8 9UP,50.7513413,-1.8447446
BH8 9UW,50.7521416,-1.8446569
BH8 9UZ,50.7537284,-1.8410226
BH9 2AD,50.7407077,-1.8790474
BH9 2AN,50.7438092,-1.8781749
BH9 2AW,50.7449062,-1.8780445
BH9 2BN,50.7546238,-1.8748297
BH9 2EG,50.7484941,-1.8778793
BH9 2HE,50.7414095,-1.8794282
BH9 3AQ,50.7553138,-1.8725313
BH9 3JZ,50.755374,-1.8622107
BH9 3LD,50.7551003,-1.8589651
BH9 3LR,50.7598266,-1.855846
BL0 0PU,53.6517924,-2.3167081
BL0 9AS,53.647042,-2.315927
BL0 9SH,53.6324099,-2.3346341
BL1 1NB,53.5770348,-2.4297203
BL1 1PQ,53.5749337,-2.4291402
BL1 2AN,53.5800834,-2.4293132
BL1 2AS,53.5807778,-2.4311629
BL1 2EH,53.5807611,-2.4283081
BL1 3AJ,53.5833446,-2.4445116
BL1 3BD,53.5848139,-2.4481825
BL1 3BG,53.585531,-2.4487188
BL1 3UB,53.589362,-2.437768
BL1 4BD,53.5826726,-2.4439306
BL1 4EU,53.5862521,-2.452941
BL1 6AH,53.5881587,-2.4574028
BL1 7LR,53.6107862,-2.4321792
BL1 8DE,53.594275,-2.4443393
BL1 8DW,53.5902632,-2.4304287
BL1 8NZ,53.6002943,-2.4303947
BL1 8QG,53.6001293,-2.4337627
BL1 8RD,53.6046657,-2.4295324
BL1 8TH,53.6015853,-2.4312994
BL2 1AD,53.5785855,-2.4182727
BL2 1JR,53.5778587,-2.4153205
BL2 2HN,53.5897703,-2.412144
BL2 2QJ,53.5865931,-2.4081401
BL2 3HN,53.6045268,-2.3968579
BL2 6AZ,53.5810989,-2.3844191
BL2 6BH,53.5802761,-2.4049679
BL2 6HP,53.581332,-2.3901759
BL3 1AA,53.5644441,-2.372884
BL3 1BW,53.561937,-2.3812258
BL3 2QS,53.5678379,-2.4175475
BL3 4QJ,53.5662074,-2.467131
BL3 5HP,53.5727314,-2.4463483
BL3 5PX,53.5704887,-2.4523648
BL3 6DH,53.5730259,-2.4322468
BL3 6JR,53.5710635,-2.4380103
BL3 6LF,53.5676572,-2.4428069
BL3 6NE,53.5692429,-2.429445
BL4 0NX,53.5465903,-2.4274497
BL4 8PZ,53.5367586,-2.3674804
BL4 9BB,53.5453302,-2.3911877
BL4 9BU,53.5424945,-2.3842199
BL4 9BW,53.5438948,-2.3958224
BL4 9DT,53.5477379,-2.3970204
BL4 9HF,53.5459706,-2.398679
BL4 9HP,53.5450701,-2.3991836
BL4 9LS,53.5420505,-2.3990345
BL5 1ER,53.5460259,-2.4700778
BL5 3AN,53.5489334,-2.5211082
BL5 3JP,53.5515409,-2.5019865
BL5 3JS,53.5537939,-2.5069943
BL5 3YY,53.5472135,-2.527954
BL5 3ZS,53.5463736,-2.5247893
BL6 5EN,53.5948674,-2.586431
BL6 5UZ,53.600478,-2.5730599
BL6 6JA,53.5835214,-2.535234
BL6 6JS,53.5814684,-2.532021
BL6 6JZ,53.5895235,-2.5336934
BL6 7AE,53.6004649,-2.5470687
BL6 7PA,53.5984618,-2.5487351
BL7 9JJ,53.6149345,-2.4181938
BL8 1AU,53.6014586,-2.3096822
BL8 1HS,53.6086748,-2.3136344
BL8 1TS,53.6034373,-2.3227837
BL8 2EQ,53.5932281,-2.3120544
BL8 2JR,53.5878173,-2.3352482
BL8 2NZ,53.589077,-2.3183234
BL8 2RT,53.5922738,-2.3194654
BL8 4AA,53.6142813,-2.3407486
BL8 4DD,53.624931,-2.3316568
BL9 0BX,53.5929905,-2.2959171
BL9 0BZ,53.5932981,-2.291432
BL9 0EX,53.5929832,-2.2988329
BL9 0JN,53.5949506,-2.2919722
BL9 0PB,53.5941167,-2.294822
BL9 0RN,53.5898782,-2.289505
BL9 5BY,53.5967449,-2.2969859
BL9 5EY,53.6110101,-2.2930353
BL9 6LL,53.6024411,-2.2906488
BL9 6NX,53.6074518,-2.2926177
BL9 7BD,53.5927323,-2.2837381
BL9 7HY,53.590737,-2.264765
BL9 8JN,53.5593347,-2.2747736
BL9 8LU,53.5564262,-2.2808985
BL9 8RS,53.5778628,-2.2733987
BL9 9AX,53.5833054,-2.2977828
BL9 9ST,53.5695999,-2.2934735
BN1 1EJ,50.8215212,-0.1362391
BN1 1GE,50.8248284,-0.1389046
BN1 1RE,50.8233171,-0.141137
BN1 1RG,50.8235882,-0.1423473
BN1 2BB,50.8244377,-0.1488308
BN1 2DA,50.8247128,-0.1502966
BN1 2LA,50.824953,-0.1512669
BN1 2TF,50.8226133,-0.1460775
BN1 3JD,50.830273,-0.1470379
BN1 3TE,50.8319518,-0.1479797
BN1 3XE,50.8279432,-0.1413509
BN1 3XF,50.826611,-0.141844
BN1 4GQ,50.8312695,-0.1384496
BN1 4JH,50.8299557,-0.1355908
BN1 6FL,50.8438357,-0.1363444
BN1 6SA,50.843188,-0.1515973
BN1 8AS,50.8679542,-0.1238852
BN1 8LE,50.8621711,-0.1362102
BN1 8LW,50.8660206,-0.1277999
BN1 8XR,50.8627586,-0.1510935
BN1 8ZF,50.8678927,-0.1567031
BN1 9QU,50.8677065,-0.0881236
BN10 7DY,50.803418,-0.0068285
BN10 8BB,50.7957453,0.001118
BN10 8JN,50.7911541,0.000851
BN10 8NP,50.7902923,0.0054681
BN11 1BJ,50.8122724,-0.3702268
BN11 1DU,50.8150474,-0.3699457
BN11 1EG,50.8124508,-0.37076
BN11 1JU,50.8183027,-0.3705706
BN11 1LL,50.8137576,-0.3677478
BN11 1YJ,50.8111369,-0.3713451
BN11 2QY,50.816085,-0.3516253
BN11 3BN,50.8100061,-0.3734426
BN11 3JG,50.8100012,-0.3789074
BN11 3RG,50.809481,-0.3848443
BN11 4HS,50.8184651,-0.3880835
BN12 4AJ,50.8138108,-0.4014594
BN12 4AP,50.8132471,-0.4023304
BN12 4PA,50.8120472,-0.4198733
BN12 4TX,50.8157484,-0.4309062
BN12 4TY,50.816428,-0.4286121
BN12 5JP,50.8154843,-0.4467857
BN12 6BS,50.8192479,-0.4110554
BN13 1JY,50.8211232,-0.4114035
BN13 1QH,50.8303428,-0.395087
BN13 1QY,50.8292817,-0.4055886
BN13 2JP,50.8353217,-0.4112765
BN13 3PB,50.8330187,-0.4211534
BN14 0EJ,50.8492672,-0.3979039
BN14 0EL,50.8484326,-0.3973784
BN14 7AB,50.8184879,-0.3786988
BN14 7LG,50.8190897,-0.3922927
BN14 7PE,50.8256321,-0.3919544
BN14 8AG,50.8216503,-0.3726547
BN14 8LB,50.8231977,-0.3592121
BN14 9DA,50.8286653,-0.3746117
BN14 9DB,50.8292941,-0.3752005
BN14 9GB,50.8349627,-0.3670366
BN14 9LA,50.8365761,-0.3647221
BN15 0EN,50.8316642,-0.3416757
BN15 8AG,50.8261039,-0.3232579
BN15 9BA,50.8293979,-0.3221743
BN16 2NE,50.810182,-0.504887
BN16 3AE,50.8157964,-0.490427
BN16 3BZ,50.8107271,-0.5046142
BN16 3DR,50.8102064,-0.5074979
BN16 3RT,50.817577,-0.4980923
BN16 4EA,50.828791,-0.483921
BN17 5AX,50.8083115,-0.542559
BN17 5BU,50.8098158,-0.5463587
BN17 5EG,50.8099237,-0.5434741
BN17 5RA,50.8153474,-0.55875
BN17 6RA,50.8068042,-0.5242404
BN17 7LR,50.8069,-0.5498000000000001
BN18 0EY,50.8194467,-0.6105124
BN18 9JG,50.8530985,-0.5520604
BN2 1ED,50.818723,-0.1215855
BN2 1RE,50.8210726,-0.1351779
BN2 1RF,50.8209935,-0.134173
BN2 1RG,50.8207695,-0.132535
BN2 3HW,50.8343364,-0.1272218
BN2 3LF,50.8347512,-0.1261684
BN2 3QA,50.8376415,-0.1247034
BN2 4GB,50.8447558,-0.1169179
BN2 5NS,50.8184783,-0.1053398
BN2 5TB,50.8170241,-0.1071732
BN2 5UT,50.8119666,-0.1053194
BN2 6BA,50.8359378,-0.0796793
BN2 6BB,50.8361817,-0.078107
BN2 6PH,50.837508,-0.0740047
BN2 7HF,50.8044656,-0.0577221
BN2 7HP,50.8034613,-0.058445
BN2 8FA,50.8072201,-0.0412
BN2 8LG,50.8009878,-0.0374727
BN20 7QY,50.7563884,0.2678826
BN20 7RH,50.7555372,0.2677139
BN20 8NH,50.7775661,0.2550623
BN21 1HR,50.7727788,0.2677109
BN21 1QU,50.7739536,0.2604771
BN21 1SD,50.7775457,0.2565791
BN21 2QB,50.7772447,0.2674589
BN21 2RB,50.7838301,0.267366
BN21 3AN,50.7681881,0.2863232
BN21 3DF,50.7670846,0.2893895
BN21 3NW,50.76916,0.285385
BN21 3PA,50.7679489,0.2898004
BN21 3QL,50.7690377,0.282436
BN21 4QD,50.7677283,0.2845422
BN21 4SL,50.766406,0.2808755
BN21 4TT,50.7680684,0.2791127
BN21 4UJ,50.7665614,0.2789118
BN21 4UT,50.7664063,0.2808614
BN22 0AU,50.7997216,0.2660207
BN22 0PS,50.8067321,0.2532729
BN22 7NT,50.7779472,0.299098
BN22 7QP,50.7723202,0.2948222
BN22 7RH,50.7801013,0.3002392
BN22 7RJ,50.7808794,0.3009158
BN22 8EG,50.7749434,0.2926953
BN22 9BU,50.7984145,0.2813979
BN22 9NG,50.7970741,0.277728
BN22 9PW,50.7921003,0.2800404
BN23 6DG,50.7853695,0.3180622
BN23 6JH,50.794835,0.3228445
BN23 6NJ,50.7890684,0.3093346
BN23 6QD,50.7870162,0.3030474
BN23 6QL,50.7977,0.3125
BN23 7RT,50.8033416,0.3038928
BN23 8BR,50.8067892,0.2969085
BN24 5DZ,50.8167565,0.289944
BN25 1DL,50.7718239,0.0992229
BN25 1LA,50.772348,0.1015866
BN25 1LY,50.7718394,0.1028545
BN25 1PL,50.7715191,0.1036628
BN25 1QX,50.7734395,0.1028979
BN25 2TZ,50.7813854,0.0911536
BN26 5DD,50.8168231,0.2448854
BN26 6AD,50.8229805,0.2445986
BN26 6AQ,50.8214505,0.244653
BN26 6HX,50.8199322,0.2719684
BN26 6QL,50.8290925,0.2368399
BN27 1BE,50.8640811,0.2600448
BN27 1DN,50.8647462,0.2572772
BN27 1DP,50.8635888,0.2585288
BN27 1NX,50.8788934,0.2526299
BN27 3JF,50.8608373,0.2487184
BN27 3JJ,50.859954,0.252193
BN27 4DP,50.8795859,0.2306282
BN3 1DA,50.8253429,-0.1554402
BN3 1JB,50.8261953,-0.1610153
BN3 1JD,50.8258437,-0.1609581
BN3 1TX,50.8309,-0.179625
BN3 2DL,50.8281059,-0.1750122
BN3 2EB,50.8276468,-0.171537
BN3 3TJ,50.8342765,-0.1693465
BN3 3YH,50.8311758,-0.1746369
BN3 5DQ,50.8328823,-0.1802508
BN3 5QU,50.8339708,-0.1918396
BN3 5QY,50.8333278,-0.1840253
BN3 6LE,50.8418048,-0.1625323
BN3 6NF,50.8379229,-0.1553277
BN3 7BZ,50.8424818,-0.1770224
BN3 7EB,50.8390087,-0.1861483
BN3 7GD,50.8422777,-0.2050408
BN3 7LR,50.8460055,-0.1901953
BN3 7LU,50.8446432,-0.1951487
BN3 8LD,50.8450247,-0.1953897
BN41 1GB,50.8336604,-0.2072744
BN41 1LA,50.832641,-0.2141016
BN41 1SD,50.837127,-0.2187024
BN41 1SP,50.8388926,-0.2224274
BN41 2TL,50.8476895,-0.2225192
BN42 4FJ,50.8344598,-0.2367122
BN42 9FJ,50.8368,-0.2384
BN43 5DA,50.8318939,-0.275634
BN43 5LD,50.8274849,-0.2895274
BN43 6BE,50.8398933,-0.2631954
BN43 6PA,50.8339515,-0.2706445
BN43 6RJ,50.832687,-0.2587908
BN43 6TB,50.8411372,-0.2501387
BN43 6TD,50.8420988,-0.2518924
BN44 3JE,50.8831684,-0.2998005
BN44 3RE,50.8894861,-0.3306374
BN45 7ED,50.9011239,-0.1744913
BN5 9DB,50.930264,-0.2721128
BN6 8AN,50.924273,-0.1431493
BN6 9RE,50.9333276,-0.1772868
BN7 2AN,50.8741584,0.0179498
BN7 2BY,50.8780388,0.0166675
BN7 2LP,50.8744352,0.0144225
BN7 2SG,50.8803177,0.0002611
BN9 0AD,50.7953444,0.0567266
BN9 0AG,50.795955,0.061268
BN9 0DH,50.8001771,0.0555338
BN9 9EL,50.787184,0.0512892
BN9 9PA,50.7936835,0.0478702
BR1 1DD,51.4038906,0.0165818
BR1 1EZ,51.4043356,0.014761
BR1 1LF,51.400525,0.0172389
BR1 1NA,51.4055633,0.0155339
BR1 1NN,51.4061047,0.013861
BR1 1TP,51.4066077,0.0144151
BR1 1TR,51.4022967,0.0172306
